,chambre,voyageur,lit,bain,Wifi,Cuisine,Lave,Chauffage,Parking,Perle,Note,Commentaire,Prix,sdb_partage,lit/chambre,bain/voy,vendeur_Particulier,vendeur_Professionnel,ville_Bordeaux,ville_Lille,ville_Lyon,ville_Marseille,ville_Montpellier,ville_Nantes,ville_Nice,ville_Paris,ville_Strasbourg,ville_Toulouse,logement_Hôtel/chambre hôte,logement_appartement,logement_autres,logement_bateau,logement_chambre partagée,logement_chambre privée,logement_château,logement_gîte à la ferme,logement_logement entier,logement_micro-maison
4201,2,4,3,1.0,1,1,1,1,0,0,4.92,24,302,0,1.5,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4202,2,5,4,1.0,1,1,1,1,0,0,5.0,3,162,0,2.0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4203,1,4,4,1.0,1,1,0,1,0,0,0.0,0,161,0,4.0,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4204,4,10,8,2.0,1,1,1,1,0,0,4.65,112,424,0,2.0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4205,3,5,3,1.0,1,1,1,1,0,0,4.85,85,230,0,1.0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4206,1,4,3,1.0,1,1,0,1,0,0,4.77,26,98,1,3.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4207,2,4,2,1.0,1,1,1,1,0,0,4.81,52,165,0,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4208,2,6,3,1.0,1,1,1,1,0,0,4.43,28,91,0,1.5,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4209,7,14,7,5.0,1,1,1,1,0,0,4.86,28,404,0,1.0,0.35714285714285715,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4210,1,4,2,1.0,1,1,0,1,0,0,4.69,121,214,0,2.0,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4212,2,4,3,1.0,1,1,1,1,0,0,4.67,18,151,0,1.5,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4214,1,4,2,1.0,1,1,0,1,0,0,4.78,51,112,0,2.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4215,1,4,2,1.0,1,1,0,1,0,0,4.57,74,121,0,2.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4216,2,6,3,1.0,1,1,1,1,0,0,4.64,240,85,0,1.5,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4217,5,10,5,3.0,1,1,1,1,0,0,4.57,103,459,0,1.0,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4218,5,10,6,3.0,1,1,1,1,0,0,4.93,122,987,0,1.2,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4219,1,4,2,1.0,1,1,1,1,0,0,4.78,18,132,0,2.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4220,1,8,8,1.0,1,1,0,1,0,0,4.83,6,302,1,8.0,0.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4221,1,4,1,1.0,1,1,1,1,0,0,4.95,82,102,0,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4222,2,4,2,1.0,1,0,0,1,0,0,4.83,6,98,0,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4223,3,6,3,2.0,1,1,0,1,0,0,4.75,4,589,0,1.0,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4224,1,6,2,1.0,1,0,0,1,0,0,4.67,9,163,0,2.0,0.16666666666666666,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4225,2,4,2,1.0,1,1,1,1,0,0,5.0,3,134,0,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4227,0,4,2,1.0,1,1,1,1,0,0,4.8,20,134,0,0.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4228,1,4,2,1.0,1,1,0,1,0,1,4.57,14,214,0,2.0,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4229,3,6,3,1.0,1,1,1,1,0,0,4.27,15,398,0,1.0,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4230,0,4,2,1.0,1,1,0,1,0,0,4.69,74,214,0,0.0,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4231,1,4,2,1.5,1,1,0,1,0,0,4.38,8,260,0,2.0,0.375,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4232,2,4,3,1.0,1,1,1,1,0,0,4.88,8,158,0,1.5,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4233,1,4,2,1.0,1,1,0,1,0,0,4.7,10,105,0,2.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4234,1,4,2,1.0,1,1,0,1,0,0,4.5,6,105,0,2.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4235,2,6,4,1.0,1,1,0,1,0,0,4.9,10,304,0,2.0,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4236,2,4,2,1.0,1,1,1,1,0,0,4.83,6,101,1,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4237,1,4,1,1.0,1,0,0,0,0,0,4.6,5,114,1,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4238,2,4,1,1.0,1,1,1,1,0,0,4.86,74,79,1,0.5,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4239,2,4,2,1.5,1,1,1,1,0,0,4.78,94,128,0,1.0,0.375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4240,4,12,11,2.0,1,1,1,1,0,0,4.91,23,954,0,2.75,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4241,1,4,1,1.0,1,1,1,1,0,0,0.0,0,95,0,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4242,2,4,3,1.0,1,1,1,1,0,0,4.89,9,102,1,1.5,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4243,1,4,2,1.0,1,1,0,1,0,0,4.6,15,172,0,2.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4244,2,4,2,2.0,1,0,0,1,0,0,0.0,0,116,0,1.0,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4245,2,4,2,1.0,1,1,0,1,0,0,4.67,15,231,0,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4247,3,6,4,1.0,1,1,1,1,0,0,4.83,6,256,1,1.3333333333333333,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4248,3,9,6,2.0,1,1,0,1,0,0,0.0,0,778,0,2.0,0.2222222222222222,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4249,1,4,4,1.5,1,1,1,1,0,0,4.1,30,152,1,4.0,0.375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4250,2,4,2,1.0,1,1,0,1,0,0,4.78,93,95,0,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4251,1,4,3,1.0,1,1,0,1,0,0,5.0,4,244,1,3.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4253,1,5,5,1.0,0,1,0,0,0,0,0.0,0,144,0,5.0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4254,0,4,2,1.0,1,1,0,1,0,0,4.86,7,181,0,0.0,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4256,1,4,1,1.0,1,1,1,1,0,0,4.67,13,171,0,1.0,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4257,2,4,2,1.0,1,1,1,1,0,0,4.68,37,340,0,1.0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4258,2,4,2,1.5,1,1,1,1,0,0,4.71,7,126,0,1.0,0.375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4259,8,16,9,8.0,1,0,1,1,0,0,5.0,6,1258,0,1.125,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4260,3,6,5,1.0,1,1,1,1,0,0,5.0,5,352,0,1.6666666666666667,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4263,2,10,6,1.0,1,1,0,0,1,0,4.61,63,182,0,3.0,0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4264,2,4,2,2.0,1,1,0,0,0,0,0.0,0,107,0,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4266,1,4,2,1.0,1,1,0,0,0,0,4.49,134,86,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4267,2,8,3,1.0,1,1,0,0,1,0,4.7,79,165,0,1.5,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4268,2,4,2,1.0,1,1,0,0,1,0,4.83,247,133,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4270,1,6,3,1.0,1,1,0,0,1,1,4.73,95,170,0,3.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4271,2,6,4,1.0,1,1,0,0,1,0,4.73,11,203,0,2.0,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4272,2,4,2,1.0,1,1,0,0,1,1,4.76,112,60,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4276,1,5,1,1.0,1,1,0,0,1,0,4.86,73,85,0,1.0,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4277,2,4,2,1.0,1,1,0,0,0,0,4.83,133,159,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4278,1,4,2,1.0,1,1,0,0,0,0,4.68,129,104,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4279,1,4,2,1.0,1,1,0,0,0,0,4.72,29,92,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4280,1,4,2,1.0,1,1,0,0,0,1,5.0,13,92,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4281,1,4,3,1.0,1,0,0,0,1,0,4.8,5,140,0,3.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4282,1,4,2,1.0,1,1,0,0,0,0,4.83,6,266,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4284,1,4,2,1.0,1,1,0,0,1,0,4.79,67,168,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4285,1,4,1,1.0,0,1,0,0,1,0,5.0,8,86,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4286,1,4,2,0.5,1,1,0,0,1,0,5.0,8,71,0,2.0,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4287,1,4,1,1.0,1,1,0,0,1,0,0.0,0,130,0,1.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4288,1,5,5,1.5,1,1,0,0,0,0,4.67,3,288,0,5.0,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4289,2,4,3,1.0,1,0,0,0,1,0,4.9,22,215,0,1.5,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4290,1,4,3,1.0,1,1,0,0,0,0,4.61,42,67,1,3.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4291,1,4,2,1.0,1,0,0,0,0,0,0.0,0,256,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4292,1,4,1,1.0,1,1,0,0,1,0,4.85,13,128,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4293,2,4,2,1.0,1,1,0,0,1,0,0.0,0,160,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4294,4,8,4,3.0,1,1,0,0,1,0,4.8,5,215,1,1.0,0.375,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4295,1,4,2,1.0,1,1,0,0,1,0,0.0,0,159,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4296,1,4,1,1.0,1,1,0,0,1,0,4.8,6,107,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4297,3,7,3,1.0,1,1,0,0,1,0,4.85,46,188,0,1.0,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4298,1,4,2,1.0,1,1,0,0,1,0,4.61,67,179,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4299,1,4,2,1.0,1,1,0,0,1,0,5.0,3,121,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4301,1,5,5,1.5,1,1,0,0,0,0,0.0,0,288,0,5.0,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4302,2,4,3,1.0,1,1,0,0,0,0,4.8,5,156,0,1.5,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4303,1,4,1,1.0,1,0,0,0,1,0,0.0,0,207,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4304,1,4,4,1.0,1,1,0,0,0,0,4.43,7,268,0,4.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4305,3,6,3,2.0,1,1,0,0,1,0,4.21,14,643,0,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4306,1,4,1,1.0,0,1,0,0,1,0,0.0,0,166,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4307,2,4,2,1.0,1,1,0,0,1,0,0.0,0,215,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4308,1,4,2,1.0,1,1,0,0,1,0,4.67,21,114,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4309,1,4,1,1.0,1,1,0,0,1,0,0.0,0,105,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4312,1,4,2,1.0,1,1,0,0,0,0,4.65,51,134,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4314,1,4,3,1.0,1,0,0,0,1,0,0.0,0,179,0,3.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4323,2,4,2,1.0,1,1,0,0,1,0,4.67,15,114,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4326,1,4,1,1.0,1,1,0,0,1,0,4.0,3,73,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4331,1,4,2,1.0,1,1,0,0,0,1,4.89,231,122,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4332,2,4,3,1.0,1,1,0,0,0,0,4.67,51,133,0,1.5,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4333,2,6,3,1.0,1,1,0,0,1,0,4.84,31,166,0,1.5,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4335,2,5,2,1.0,1,1,0,0,1,1,4.91,125,124,0,1.0,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4337,2,8,5,1.0,1,1,0,0,1,0,4.6,437,153,0,2.5,0.125,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4338,1,6,1,1.0,1,1,0,0,1,0,4.62,125,177,0,1.0,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4339,2,6,3,1.5,1,1,0,0,1,0,4.54,345,153,0,1.5,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4341,1,4,2,1.0,1,1,0,0,0,0,4.58,50,121,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4342,2,4,2,1.0,1,1,0,0,0,0,4.58,31,240,0,1.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4343,1,4,2,1.0,1,1,0,0,1,0,4.67,136,49,1,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4344,1,4,2,1.0,1,1,0,0,1,0,4.98,212,129,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4345,0,4,2,1.0,1,1,0,0,0,0,4.81,101,90,0,0.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4347,1,4,2,1.0,1,1,0,0,1,1,4.76,90,60,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4348,2,4,2,1.0,1,1,0,0,0,0,4.7,10,93,0,1.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4349,3,6,3,3.0,1,1,0,0,1,0,4.81,43,245,0,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4350,1,4,3,1.0,1,1,0,0,0,0,4.27,11,81,0,3.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4352,1,4,1,1.0,1,1,0,0,1,0,4.92,447,132,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4354,3,5,4,1.0,1,1,0,0,1,0,4.72,256,86,0,1.3333333333333333,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4355,2,4,2,1.0,1,1,0,0,0,0,4.4,45,112,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4356,0,4,2,1.0,1,1,0,0,0,0,4.64,143,98,0,0.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4357,1,5,2,1.0,1,1,0,0,1,0,4.91,53,86,0,2.0,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4359,1,4,2,1.0,1,1,0,0,0,0,4.95,97,110,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4360,1,4,2,1.0,1,1,0,0,0,0,4.57,21,119,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4361,1,4,3,1.0,1,1,0,0,1,0,4.7,44,83,0,3.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4362,1,4,2,1.0,1,1,0,0,1,1,4.95,351,98,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4363,1,4,1,1.0,1,0,0,0,0,0,4.44,9,119,0,1.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4365,1,4,2,1.0,1,1,0,0,1,0,4.33,61,131,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4368,3,6,3,1.0,1,1,0,0,1,0,4.9,10,167,0,1.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4369,2,4,2,1.0,1,1,0,0,1,0,4.86,94,133,1,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4370,1,4,2,1.0,0,1,0,0,0,0,5.0,11,86,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4371,1,4,2,1.0,1,1,0,0,0,0,4.43,14,92,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4372,1,4,1,1.0,1,1,0,0,0,0,4.05,37,92,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4373,2,6,3,1.0,1,1,0,0,0,0,4.79,33,135,0,1.5,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4374,1,4,2,1.0,1,1,0,0,1,1,4.79,126,63,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4375,2,4,5,1.0,1,1,0,0,1,0,4.3,24,98,0,2.5,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4376,1,4,2,1.0,1,1,0,0,0,0,4.15,26,92,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4377,2,5,3,1.0,1,1,0,0,1,0,4.69,124,106,0,1.5,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4380,1,4,2,1.0,0,1,0,0,0,0,4.73,212,107,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4381,0,4,2,1.0,1,1,0,0,1,0,4.5,134,112,0,0.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4383,1,4,2,1.0,1,1,0,0,1,0,0.0,0,92,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4384,1,4,2,1.0,1,1,0,0,1,0,4.83,338,156,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4385,1,4,1,1.0,1,1,0,0,1,1,4.26,35,86,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4386,3,6,4,1.0,1,1,0,0,1,0,4.89,62,128,0,1.3333333333333333,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4387,1,4,2,1.0,1,1,0,0,1,0,4.66,144,49,1,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4388,6,16,8,4.0,1,1,0,0,1,0,4.55,77,459,0,1.3333333333333333,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4391,1,4,1,1.0,1,1,0,0,0,0,4.78,23,127,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4392,2,4,3,1.0,1,1,0,0,1,0,4.67,87,110,0,1.5,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4393,3,5,3,1.0,1,1,0,0,1,0,4.36,14,158,0,1.0,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4394,1,4,1,1.0,1,1,0,0,1,0,4.52,272,98,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4395,1,4,2,1.0,1,1,0,0,1,0,4.96,164,70,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4396,2,6,3,1.0,1,1,0,0,0,0,3.89,9,172,0,1.5,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4397,1,4,2,1.0,0,1,0,0,1,0,4.8,10,131,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4399,2,4,4,1.0,1,1,0,0,1,0,4.56,43,110,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4401,2,4,2,1.5,1,1,0,0,1,0,4.78,9,320,0,1.0,0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4402,1,4,2,1.0,1,1,0,0,0,0,4.89,9,159,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4403,1,4,2,1.0,1,1,0,0,1,0,4.91,33,123,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4404,1,4,1,1.0,1,1,0,0,0,0,3.79,28,92,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4405,1,4,2,1.0,1,1,0,0,0,0,4.67,36,137,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
